Number of Comparisons : 75760
Swiss , 0.0 , 0.0 , Cheddar , 0.12 , 0.3
Wensleydale , 26.16 , 359.7 , Swiss , 4.45 , 42.275
Wensleydale , 26.16 , 359.7 , Swiss , 49.5 , 470.25
Swiss , 37.87 , 359.765 , Swiss , 4.76 , 0.0
Swiss , 37.88 , 359.86 , Swiss , 0.21 , 0.0
Swiss , 37.89 , 359.955 , Wensleydale , 0.11 , 0.0
Swiss , 37.9 , 360.05 , Swiss , 0.81 , 0.0
Wensleydale , 26.19 , 360.1125 , Cheddar , 55.7 , 0.0
Wensleydale , 26.2 , 360.25 , Wensleydale , 29.99 , 0.0
Wensleydale , 26.21 , 360.3875 , Cheddar , 96.43 , 0.0
Wensleydale , 26.22 , 360.525 , Swiss , 0.68 , 0.0
Swiss , 37.95 , 360.52500000000003 , Swiss , 15.63 , 148.485
Swiss , 37.95 , 360.52500000000003 , Wensleydale , 86.94 , 1195.425
Wensleydale , 26.24 , 360.79999999999995 , Cheddar , 0.74 , 0.0
Swiss , 37.98 , 360.80999999999995 , Wensleydale , 0.72 , 0.0
Wensleydale , 26.25 , 360.9375 , Cheddar , 39.53 , 0.0
Wensleydale , 26.26 , 361.07500000000005 , Swiss , 4.96 , 0.0
Swiss , 38.01 , 361.09499999999997 , Wensleydale , 47.73 , 0.0
Swiss , 38.02 , 361.19000000000005 , Swiss , 8.9 , 84.55
Swiss , 38.02 , 361.19000000000005 , Swiss , 15.44 , 146.68
Wensleydale , 26.27 , 361.2125 , Cheddar , 32.2 , 0.0
Swiss , 38.03 , 361.285 , Wensleydale , 0.41 , 0.0
Wensleydale , 26.28 , 361.35 , Cheddar , 1.64 , 0.0
Swiss , 38.09 , 361.855 , Cheddar , 5.04 , 12.6
Swiss , 38.09 , 361.855 , Cheddar , 28.21 , 70.525
Wensleydale , 26.35 , 362.3125 , Wensleydale , 49.62 , 682.275
Wensleydale , 26.35 , 362.3125 , Wensleydale , 69.54 , 956.1750000000001
Swiss , 38.15 , 362.425 , Wensleydale , 6.11 , 0.0
Swiss , 38.17 , 362.615 , Cheddar , 34.26 , 0.0
Swiss , 38.22 , 363.09 , Swiss , 8.67 , 0.0
Wensleydale , 26.42 , 363.27500000000003 , Wensleydale , 10.85 , 0.0
Swiss , 38.25 , 363.375 , Wensleydale , 44.9 , 0.0
Wensleydale , 26.44 , 363.55 , Swiss , 37.98 , 0.0
Swiss , 38.28 , 363.66 , Cheddar , 33.87 , 0.0
Wensleydale , 26.45 , 363.6875 , Cheddar , 35.34 , 0.0
Swiss , 38.32 , 364.04 , Cheddar , 20.08 , 0.0
Swiss , 38.35 , 364.325 , Cheddar , 14.65 , 0.0
Wensleydale , 26.51 , 364.51250000000005 , Cheddar , 17.4 , 0.0
Swiss , 38.37 , 364.515 , Swiss , 34.9 , 0.0
Wensleydale , 26.53 , 364.7875 , Cheddar , 21.78 , 0.0
Swiss , 38.4 , 364.8 , Swiss , 12.55 , 0.0
Swiss , 38.41 , 364.895 , Swiss , 13.54 , 0.0
Swiss , 38.42 , 364.99 , Cheddar , 0.54 , 0.0
Wensleydale , 26.55 , 365.0625 , Swiss , 24.12 , 0.0
Wensleydale , 26.57 , 365.3375 , Wensleydale , 54.18 , 0.0
Swiss , 38.47 , 365.465 , Cheddar , 4.58 , 0.0
Swiss , 38.48 , 365.55999999999995 , Cheddar , 2.16 , 0.0
Wensleydale , 26.62 , 366.02500000000003 , Swiss , 0.15 , 0.0
Swiss , 38.53 , 366.035 , Wensleydale , 11.68 , 0.0
Wensleydale , 26.67 , 366.71250000000003 , Wensleydale , 58.99 , 0.0
Wensleydale , 26.69 , 366.9875 , Wensleydale , 65.76 , 0.0
Wensleydale , 26.72 , 367.4 , Swiss , 24.0 , 0.0
Swiss , 38.68 , 367.46 , Cheddar , 22.46 , 0.0
Swiss , 38.69 , 367.55499999999995 , Wensleydale , 11.01 , 0.0
Swiss , 38.7 , 367.65000000000003 , Cheddar , 30.21 , 0.0
Wensleydale , 26.74 , 367.67499999999995 , Wensleydale , 2.7 , 37.125
Wensleydale , 26.74 , 367.67499999999995 , Swiss , 12.58 , 119.51
Swiss , 38.71 , 367.745 , Cheddar , 3.79 , 9.475
Swiss , 38.71 , 367.745 , Swiss , 4.91 , 46.645
Swiss , 38.71 , 367.745 , Cheddar , 77.36 , 193.4
Wensleydale , 26.75 , 367.8125 , Swiss , 41.25 , 0.0
Wensleydale , 26.78 , 368.225 , Cheddar , 3.79 , 0.0
Swiss , 38.78 , 368.41 , Wensleydale , 29.59 , 0.0
Swiss , 38.8 , 368.59999999999997 , Cheddar , 34.1 , 0.0
Wensleydale , 26.81 , 368.6375 , Cheddar , 29.7 , 0.0
Swiss , 38.81 , 368.69500000000005 , Wensleydale , 62.27 , 0.0
Swiss , 38.82 , 368.79 , Cheddar , 23.05 , 0.0
Swiss , 38.84 , 368.98 , Wensleydale , 0.18 , 0.0
Swiss , 38.85 , 369.075 , Wensleydale , 49.18 , 0.0
Swiss , 38.87 , 369.265 , Swiss , 1.93 , 0.0
Swiss , 38.9 , 369.55 , Cheddar , 56.98 , 0.0
Swiss , 38.91 , 369.645 , Cheddar , 22.86 , 0.0
Wensleydale , 26.89 , 369.7375 , Wensleydale , 7.15 , 0.0
Swiss , 38.92 , 369.74 , Cheddar , 0.0 , 0.0
Swiss , 38.93 , 369.835 , Cheddar , 2.18 , 0.0
Wensleydale , 26.92 , 370.15000000000003 , Cheddar , 2.3 , 0.0
Swiss , 39.01 , 370.59499999999997 , Cheddar , 2.51 , 0.0
Wensleydale , 26.98 , 370.975 , Cheddar , 41.72 , 0.0
Swiss , 39.06 , 371.07000000000005 , Cheddar , 42.19 , 0.0
Swiss , 39.07 , 371.165 , Swiss , 11.41 , 0.0
Wensleydale , 27.02 , 371.525 , Cheddar , 33.2 , 0.0
Swiss , 39.12 , 371.64 , Cheddar , 40.49 , 0.0
Wensleydale , 27.04 , 371.8 , Cheddar , 14.97 , 37.425000000000004
Wensleydale , 27.04 , 371.8 , Wensleydale , 9.27 , 127.46249999999999
Swiss , 39.14 , 371.83 , Swiss , 35.83 , 0.0
Wensleydale , 27.05 , 371.9375 , Swiss , 0.0 , 0.0
Wensleydale , 27.06 , 372.075 , Cheddar , 5.77 , 0.0
Wensleydale , 27.07 , 372.2125 , Wensleydale , 32.64 , 0.0
Wensleydale , 27.09 , 372.4875 , Cheddar , 52.96 , 0.0
Swiss , 39.22 , 372.59 , Cheddar , 79.49 , 0.0
Wensleydale , 27.1 , 372.625 , Swiss , 52.16 , 0.0
Swiss , 39.23 , 372.68499999999995 , Swiss , 21.32 , 0.0
Wensleydale , 27.11 , 372.7625 , Wensleydale , 25.64 , 0.0
Wensleydale , 27.12 , 372.90000000000003 , Swiss , 13.54 , 0.0
Swiss , 39.32 , 373.54 , Swiss , 40.12 , 0.0
Swiss , 39.34 , 373.73 , Swiss , 29.39 , 0.0
Swiss , 39.37 , 374.015 , Swiss , 39.44 , 0.0
Wensleydale , 27.21 , 374.1375 , Cheddar , 23.84 , 0.0
Swiss , 39.41 , 374.395 , Cheddar , 34.74 , 0.0
Swiss , 39.42 , 374.49 , Wensleydale , 0.23 , 0.0
Swiss , 39.43 , 374.585 , Swiss , 22.4 , 0.0
Wensleydale , 27.27 , 374.9625 , Wensleydale , 2.46 , 0.0
Swiss , 39.47 , 374.965 , Wensleydale , 5.3 , 0.0
Swiss , 39.49 , 375.15500000000003 , Cheddar , 71.79 , 0.0
Wensleydale , 27.31 , 375.5125 , Swiss , 3.52 , 0.0
Swiss , 39.55 , 375.72499999999997 , Wensleydale , 31.85 , 0.0
Wensleydale , 27.34 , 375.925 , Wensleydale , 30.61 , 0.0
Wensleydale , 27.37 , 376.33750000000003 , Cheddar , 15.11 , 0.0
Wensleydale , 27.41 , 376.8875 , Wensleydale , 14.64 , 201.3
Wensleydale , 27.41 , 376.8875 , Wensleydale , 55.03 , 756.6625
Swiss , 39.69 , 377.05499999999995 , Swiss , 13.04 , 0.0
Swiss , 39.7 , 377.15000000000003 , Swiss , 61.42 , 0.0
Wensleydale , 27.44 , 377.3 , Wensleydale , 9.82 , 0.0
Swiss , 39.75 , 377.625 , Swiss , 32.24 , 0.0
Wensleydale , 27.48 , 377.85 , Cheddar , 9.31 , 23.275000000000002
Wensleydale , 27.48 , 377.85 , Wensleydale , 21.9 , 301.125
Wensleydale , 27.48 , 377.85 , Swiss , 42.25 , 401.375
Wensleydale , 27.49 , 377.98749999999995 , Cheddar , 26.31 , 65.77499999999999
Wensleydale , 27.49 , 377.98749999999995 , Cheddar , 31.73 , 79.325
Wensleydale , 27.52 , 378.4 , Cheddar , 77.04 , 0.0
Wensleydale , 27.55 , 378.8125 , Cheddar , 18.52 , 0.0
Wensleydale , 27.56 , 378.95 , Cheddar , 2.09 , 0.0
Swiss , 39.89 , 378.955 , Cheddar , 6.85 , 17.125
Swiss , 39.89 , 378.955 , Wensleydale , 75.62 , 1039.775
Swiss , 39.91 , 379.145 , Wensleydale , 0.99 , 13.6125
Swiss , 39.91 , 379.145 , Wensleydale , 22.73 , 312.5375
Wensleydale , 27.59 , 379.3625 , Swiss , 28.77 , 0.0
Wensleydale , 27.6 , 379.5 , Swiss , 5.51 , 0.0
Wensleydale , 27.61 , 379.6375 , Cheddar , 6.41 , 0.0
Swiss , 39.97 , 379.715 , Swiss , 43.74 , 0.0
Wensleydale , 27.62 , 379.77500000000003 , Cheddar , 20.88 , 0.0
Swiss , 39.99 , 379.90500000000003 , Swiss , 40.29 , 0.0
Swiss , 40.03 , 380.285 , Swiss , 6.24 , 0.0
Wensleydale , 27.66 , 380.325 , Wensleydale , 8.32 , 0.0
Wensleydale , 27.67 , 380.46250000000003 , Swiss , 2.14 , 20.330000000000002
Wensleydale , 27.67 , 380.46250000000003 , Swiss , 5.57 , 52.915000000000006
Wensleydale , 27.67 , 380.46250000000003 , Swiss , 5.64 , 53.58
Swiss , 40.05 , 380.47499999999997 , Cheddar , 13.5 , 0.0
Wensleydale , 27.69 , 380.7375 , Swiss , 67.1 , 0.0
Wensleydale , 27.7 , 380.875 , Cheddar , 6.66 , 0.0
Swiss , 40.1 , 380.95 , Swiss , 43.92 , 0.0
Wensleydale , 27.72 , 381.15 , Wensleydale , 0.88 , 0.0
Swiss , 40.13 , 381.235 , Cheddar , 0.48 , 0.0
Swiss , 40.14 , 381.33 , Swiss , 5.29 , 0.0
Swiss , 40.16 , 381.52 , Swiss , 24.44 , 0.0
Wensleydale , 27.75 , 381.5625 , Wensleydale , 3.33 , 0.0
Wensleydale , 27.77 , 381.8375 , Wensleydale , 2.4 , 0.0
Swiss , 40.22 , 382.09 , Swiss , 12.45 , 0.0
Swiss , 40.29 , 382.755 , Swiss , 7.41 , 0.0
Wensleydale , 27.84 , 382.8 , Wensleydale , 11.9 , 0.0
Wensleydale , 27.85 , 382.9375 , Swiss , 31.11 , 0.0
Swiss , 40.32 , 383.04 , Cheddar , 0.1 , 0.25
Swiss , 40.32 , 383.04 , Swiss , 15.28 , 145.16
Wensleydale , 27.86 , 383.075 , Swiss , 41.49 , 0.0
Wensleydale , 27.87 , 383.21250000000003 , Wensleydale , 88.23 , 0.0
Wensleydale , 27.88 , 383.34999999999997 , Wensleydale , 9.58 , 0.0
Wensleydale , 27.9 , 383.625 , Wensleydale , 8.99 , 123.6125
Wensleydale , 27.9 , 383.625 , Wensleydale , 22.4 , 308.0
Wensleydale , 27.9 , 383.625 , Swiss , 59.98 , 569.81
Wensleydale , 27.94 , 384.175 , Wensleydale , 23.58 , 0.0
Swiss , 40.46 , 384.37 , Cheddar , 1.71 , 0.0
Swiss , 40.47 , 384.465 , Swiss , 2.07 , 19.665
Swiss , 40.47 , 384.465 , Swiss , 3.0 , 28.5
Wensleydale , 27.98 , 384.725 , Cheddar , 1.72 , 0.0
Swiss , 40.51 , 384.84499999999997 , Swiss , 8.62 , 0.0
Wensleydale , 28.0 , 385.0 , Swiss , 41.51 , 0.0
Wensleydale , 28.01 , 385.13750000000005 , Swiss , 8.48 , 0.0
Wensleydale , 28.02 , 385.275 , Wensleydale , 18.97 , 0.0
Swiss , 40.57 , 385.415 , Wensleydale , 32.25 , 0.0
Wensleydale , 28.04 , 385.55 , Swiss , 7.45 , 0.0
Wensleydale , 28.09 , 386.2375 , Cheddar , 10.48 , 26.200000000000003
Wensleydale , 28.09 , 386.2375 , Wensleydale , 42.27 , 581.2125000000001
Swiss , 40.67 , 386.365 , Swiss , 25.27 , 0.0
Swiss , 40.69 , 386.55499999999995 , Cheddar , 16.46 , 0.0
Wensleydale , 28.12 , 386.65000000000003 , Cheddar , 28.12 , 0.0
Wensleydale , 28.14 , 386.925 , Wensleydale , 0.06 , 0.0
Swiss , 40.78 , 387.41 , Wensleydale , 35.08 , 0.0
Wensleydale , 28.2 , 387.75 , Wensleydale , 1.73 , 0.0
Wensleydale , 28.22 , 388.025 , Wensleydale , 31.31 , 0.0
Swiss , 40.85 , 388.075 , Wensleydale , 41.33 , 0.0
Wensleydale , 28.23 , 388.1625 , Cheddar , 1.73 , 0.0
Wensleydale , 28.24 , 388.29999999999995 , Cheddar , 15.4 , 0.0
Swiss , 40.89 , 388.455 , Cheddar , 62.77 , 0.0
Wensleydale , 28.26 , 388.57500000000005 , Wensleydale , 6.34 , 0.0
Swiss , 40.93 , 388.835 , Cheddar , 14.47 , 0.0
Wensleydale , 28.28 , 388.85 , Swiss , 4.97 , 0.0
Swiss , 40.96 , 389.12 , Swiss , 34.98 , 0.0
Wensleydale , 28.3 , 389.125 , Wensleydale , 2.23 , 0.0
Swiss , 41.0 , 389.5 , Cheddar , 22.61 , 0.0
Swiss , 41.01 , 389.59499999999997 , Swiss , 6.68 , 0.0
Swiss , 41.03 , 389.785 , Cheddar , 15.11 , 37.775
Swiss , 41.03 , 389.785 , Wensleydale , 29.43 , 404.6625
Swiss , 41.07 , 390.165 , Wensleydale , 44.92 , 0.0
Wensleydale , 28.4 , 390.5 , Wensleydale , 0.88 , 0.0
Wensleydale , 28.41 , 390.6375 , Cheddar , 97.14 , 0.0
Swiss , 41.13 , 390.735 , Wensleydale , 97.24 , 0.0
Wensleydale , 28.42 , 390.77500000000003 , Cheddar , 44.23 , 0.0
Swiss , 41.15 , 390.925 , Wensleydale , 1.97 , 0.0
Swiss , 41.16 , 391.02 , Swiss , 18.0 , 0.0
Swiss , 41.19 , 391.30499999999995 , Cheddar , 0.85 , 0.0
Wensleydale , 28.46 , 391.325 , Cheddar , 16.05 , 0.0
Swiss , 41.2 , 391.40000000000003 , Cheddar , 0.0 , 0.0
Wensleydale , 28.48 , 391.6 , Cheddar , 25.04 , 0.0
Swiss , 41.23 , 391.68499999999995 , Wensleydale , 5.58 , 0.0
Wensleydale , 28.49 , 391.73749999999995 , Cheddar , 27.96 , 0.0
Wensleydale , 28.5 , 391.875 , Wensleydale , 8.25 , 0.0
Swiss , 41.25 , 391.875 , Cheddar , 0.26 , 0.65
Wensleydale , 28.5 , 391.875 , Cheddar , 74.92 , 187.3
Swiss , 41.25 , 391.875 , Wensleydale , 47.22 , 649.275
Swiss , 41.28 , 392.16 , Wensleydale , 12.81 , 0.0
Wensleydale , 28.54 , 392.425 , Wensleydale , 23.28 , 0.0
Swiss , 41.31 , 392.44500000000005 , Swiss , 6.96 , 0.0
Wensleydale , 28.55 , 392.5625 , Wensleydale , 44.13 , 0.0
Wensleydale , 28.56 , 392.7 , Wensleydale , 43.64 , 0.0
Wensleydale , 28.57 , 392.8375 , Wensleydale , 1.19 , 0.0
Wensleydale , 28.58 , 392.97499999999997 , Cheddar , 39.07 , 0.0
Swiss , 41.39 , 393.205 , Cheddar , 36.35 , 0.0
Swiss , 41.4 , 393.3 , Cheddar , 6.01 , 0.0
Swiss , 41.41 , 393.395 , Cheddar , 3.64 , 0.0
Wensleydale , 28.64 , 393.8 , Wensleydale , 31.43 , 0.0
Wensleydale , 28.65 , 393.9375 , Wensleydale , 5.62 , 0.0
Swiss , 41.48 , 394.05999999999995 , Wensleydale , 33.0 , 0.0
Wensleydale , 28.66 , 394.075 , Swiss , 12.24 , 0.0
Wensleydale , 28.67 , 394.21250000000003 , Wensleydale , 34.04 , 0.0
Swiss , 41.52 , 394.44000000000005 , Swiss , 20.62 , 0.0
Wensleydale , 28.71 , 394.7625 , Swiss , 1.99 , 18.905
Wensleydale , 28.71 , 394.7625 , Cheddar , 62.84 , 157.10000000000002
Wensleydale , 28.75 , 395.3125 , Swiss , 12.07 , 114.665
Wensleydale , 28.75 , 395.3125 , Wensleydale , 17.11 , 235.2625
Wensleydale , 28.77 , 395.5875 , Swiss , 5.72 , 0.0
Wensleydale , 28.81 , 396.1375 , Swiss , 17.83 , 0.0
Swiss , 41.7 , 396.15000000000003 , Cheddar , 56.4 , 0.0
Swiss , 41.71 , 396.245 , Swiss , 9.63 , 0.0
Wensleydale , 28.82 , 396.275 , Wensleydale , 37.63 , 0.0
Wensleydale , 28.84 , 396.55 , Swiss , 46.36 , 0.0
Wensleydale , 28.86 , 396.825 , Swiss , 54.02 , 0.0
Swiss , 41.78 , 396.91 , Swiss , 31.81 , 0.0
Wensleydale , 28.87 , 396.96250000000003 , Cheddar , 12.06 , 0.0
Swiss , 41.79 , 397.005 , Cheddar , 1.25 , 3.125
Swiss , 41.79 , 397.005 , Cheddar , 19.27 , 48.175
Swiss , 41.79 , 397.005 , Wensleydale , 13.47 , 185.2125
Wensleydale , 28.92 , 397.65000000000003 , Swiss , 44.61 , 0.0
Wensleydale , 28.93 , 397.7875 , Cheddar , 53.3 , 0.0
Swiss , 41.88 , 397.86 , Wensleydale , 41.35 , 0.0
Swiss , 41.94 , 398.42999999999995 , Cheddar , 2.03 , 5.074999999999999
Swiss , 41.94 , 398.42999999999995 , Swiss , 4.03 , 38.285000000000004
Wensleydale , 28.98 , 398.475 , Swiss , 15.19 , 0.0
Swiss , 41.95 , 398.52500000000003 , Wensleydale , 6.07 , 83.4625
Swiss , 41.95 , 398.52500000000003 , Cheddar , 35.88 , 89.7
Wensleydale , 29.0 , 398.75 , Wensleydale , 6.93 , 0.0
Swiss , 41.98 , 398.80999999999995 , Cheddar , 1.51 , 0.0
Swiss , 42.01 , 399.09499999999997 , Swiss , 10.42 , 0.0
Wensleydale , 29.03 , 399.1625 , Cheddar , 74.7 , 0.0
Swiss , 42.08 , 399.76 , Swiss , 10.43 , 0.0
Swiss , 42.11 , 400.045 , Swiss , 3.01 , 0.0
Wensleydale , 29.1 , 400.125 , Swiss , 25.44 , 0.0
Swiss , 42.15 , 400.425 , Cheddar , 6.17 , 0.0
Swiss , 42.18 , 400.71 , Cheddar , 8.13 , 0.0
Swiss , 42.18 , 400.71 , Cheddar , 15.38 , 38.45
Swiss , 42.23 , 401.18499999999995 , Cheddar , 43.62 , 0.0
Wensleydale , 29.27 , 402.4625 , Swiss , 6.18 , 0.0
Swiss , 42.37 , 402.515 , Swiss , 48.62 , 0.0
Wensleydale , 29.28 , 402.6 , Swiss , 0.36 , 0.0
Wensleydale , 29.3 , 402.875 , Swiss , 27.95 , 0.0
Swiss , 42.41 , 402.895 , Swiss , 0.67 , 0.0
Swiss , 42.43 , 403.085 , Swiss , 5.63 , 0.0
Wensleydale , 29.33 , 403.28749999999997 , Swiss , 33.37 , 0.0
Wensleydale , 29.35 , 403.5625 , Swiss , 17.08 , 0.0
Swiss , 42.53 , 404.035 , Cheddar , 3.79 , 0.0
Wensleydale , 29.39 , 404.1125 , Wensleydale , 1.88 , 0.0
Swiss , 42.57 , 404.415 , Swiss , 6.45 , 0.0
Wensleydale , 29.42 , 404.52500000000003 , Swiss , 70.4 , 0.0
Wensleydale , 29.45 , 404.9375 , Cheddar , 40.3 , 0.0
Swiss , 42.63 , 404.985 , Swiss , 5.68 , 0.0
Swiss , 42.64 , 405.08 , Cheddar , 33.98 , 0.0
Wensleydale , 29.49 , 405.48749999999995 , Wensleydale , 8.36 , 0.0
Wensleydale , 29.49 , 405.48749999999995 , Swiss , 13.61 , 129.295
Wensleydale , 29.54 , 406.175 , Cheddar , 11.4 , 0.0
Wensleydale , 29.56 , 406.45 , Cheddar , 10.75 , 0.0
Swiss , 42.79 , 406.505 , Wensleydale , 42.48 , 0.0
Wensleydale , 29.57 , 406.5875 , Wensleydale , 13.37 , 0.0
Wensleydale , 29.58 , 406.72499999999997 , Swiss , 0.26 , 0.0
Swiss , 42.88 , 407.36 , Swiss , 1.99 , 0.0
Wensleydale , 29.64 , 407.55 , Wensleydale , 23.37 , 0.0
Wensleydale , 29.66 , 407.825 , Swiss , 2.06 , 19.57
Wensleydale , 29.66 , 407.825 , Swiss , 14.14 , 134.33
Wensleydale , 29.67 , 407.96250000000003 , Swiss , 13.16 , 0.0
Wensleydale , 29.7 , 408.375 , Swiss , 30.55 , 0.0
Swiss , 42.99 , 408.40500000000003 , Swiss , 29.02 , 275.69
Swiss , 42.99 , 408.40500000000003 , Wensleydale , 23.69 , 325.7375
Wensleydale , 29.74 , 408.92499999999995 , Swiss , 9.86 , 0.0
Swiss , 43.06 , 409.07000000000005 , Cheddar , 0.31 , 0.0
Wensleydale , 29.76 , 409.20000000000005 , Swiss , 6.57 , 62.415000000000006
Wensleydale , 29.76 , 409.20000000000005 , Wensleydale , 70.71 , 972.2624999999999
Swiss , 43.08 , 409.26 , Cheddar , 59.7 , 0.0
Wensleydale , 29.8 , 409.75 , Cheddar , 0.0 , 0.0
Wensleydale , 29.8 , 409.75 , Swiss , 50.9 , 483.55
Wensleydale , 29.82 , 410.025 , Wensleydale , 5.65 , 0.0
Wensleydale , 29.83 , 410.16249999999997 , Wensleydale , 25.64 , 0.0
Swiss , 43.18 , 410.21 , Cheddar , 1.37 , 0.0
Swiss , 43.2 , 410.40000000000003 , Cheddar , 60.64 , 0.0
Swiss , 43.23 , 410.68499999999995 , Wensleydale , 50.74 , 0.0
Swiss , 43.24 , 410.78000000000003 , Wensleydale , 7.9 , 0.0
Wensleydale , 29.89 , 410.9875 , Cheddar , 6.73 , 0.0
Wensleydale , 29.9 , 411.125 , Wensleydale , 71.48 , 0.0
Wensleydale , 29.92 , 411.40000000000003 , Cheddar , 9.43 , 0.0
Swiss , 43.31 , 411.44500000000005 , Wensleydale , 6.47 , 0.0
Swiss , 43.32 , 411.54 , Wensleydale , 5.84 , 0.0
Wensleydale , 29.95 , 411.8125 , Swiss , 1.92 , 0.0
Wensleydale , 29.95 , 411.8125 , Wensleydale , 73.29 , 1007.7375000000001
Swiss , 43.41 , 412.395 , Swiss , 30.49 , 0.0
Wensleydale , 30.01 , 412.63750000000005 , Cheddar , 21.53 , 0.0
Wensleydale , 30.03 , 412.9125 , Wensleydale , 51.52 , 0.0
Swiss , 43.49 , 413.15500000000003 , Cheddar , 0.19 , 0.0
Swiss , 43.5 , 413.25 , Swiss , 11.48 , 0.0
Wensleydale , 30.06 , 413.325 , Swiss , 11.57 , 109.915
Wensleydale , 30.06 , 413.325 , Wensleydale , 33.62 , 462.275
Swiss , 43.51 , 413.34499999999997 , Swiss , 1.99 , 18.905
Swiss , 43.51 , 413.34499999999997 , Cheddar , 9.35 , 23.375
Swiss , 43.52 , 413.44000000000005 , Swiss , 38.71 , 0.0
Swiss , 43.55 , 413.72499999999997 , Cheddar , 30.73 , 0.0
Wensleydale , 30.12 , 414.15000000000003 , Wensleydale , 48.29 , 0.0
Swiss , 43.6 , 414.2 , Wensleydale , 5.53 , 0.0
Swiss , 43.61 , 414.295 , Wensleydale , 24.12 , 0.0
Wensleydale , 30.19 , 415.1125 , Cheddar , 22.56 , 0.0
Wensleydale , 30.24 , 415.79999999999995 , Wensleydale , 10.4 , 0.0
Swiss , 43.81 , 416.19500000000005 , Cheddar , 5.52 , 13.799999999999999
Swiss , 43.81 , 416.19500000000005 , Cheddar , 6.71 , 16.775
Wensleydale , 30.35 , 417.3125 , Swiss , 23.22 , 0.0
Swiss , 43.97 , 417.715 , Wensleydale , 42.9 , 0.0
Swiss , 43.98 , 417.80999999999995 , Swiss , 23.88 , 0.0
Swiss , 43.99 , 417.90500000000003 , Wensleydale , 0.66 , 0.0
Swiss , 44.0 , 418.0 , Swiss , 52.46 , 0.0
Swiss , 44.03 , 418.285 , Cheddar , 55.37 , 0.0
Swiss , 44.04 , 418.38 , Wensleydale , 0.81 , 11.137500000000001
Swiss , 44.04 , 418.38 , Wensleydale , 70.78 , 973.225
Wensleydale , 30.43 , 418.4125 , Cheddar , 6.01 , 0.0
Swiss , 44.06 , 418.57000000000005 , Swiss , 17.39 , 0.0
Swiss , 44.07 , 418.665 , Wensleydale , 5.14 , 0.0
Swiss , 44.08 , 418.76 , Cheddar , 13.87 , 0.0
Swiss , 44.09 , 418.855 , Cheddar , 23.57 , 0.0
Wensleydale , 30.48 , 419.1 , Swiss , 70.01 , 0.0
Wensleydale , 30.5 , 419.375 , Cheddar , 1.92 , 4.8
Wensleydale , 30.5 , 419.375 , Wensleydale , 12.45 , 171.1875
Swiss , 44.17 , 419.615 , Wensleydale , 19.5 , 0.0
Swiss , 44.2 , 419.90000000000003 , Swiss , 11.16 , 0.0
Wensleydale , 30.55 , 420.0625 , Wensleydale , 34.68 , 0.0
Wensleydale , 30.55 , 420.0625 , Cheddar , 14.75 , 36.875
Wensleydale , 30.55 , 420.0625 , Swiss , 44.24 , 420.28000000000003
Wensleydale , 30.57 , 420.3375 , Wensleydale , 38.71 , 0.0
Swiss , 44.27 , 420.56500000000005 , Wensleydale , 2.73 , 0.0
Wensleydale , 30.59 , 420.6125 , Cheddar , 25.22 , 0.0
Swiss , 44.28 , 420.66 , Wensleydale , 30.9 , 0.0
Swiss , 44.31 , 420.94500000000005 , Swiss , 7.12 , 0.0
Swiss , 44.32 , 421.04 , Swiss , 64.67 , 0.0
Swiss , 44.34 , 421.23 , Cheddar , 27.01 , 0.0
Swiss , 44.43 , 422.085 , Swiss , 52.22 , 0.0
Wensleydale , 30.71 , 422.2625 , Swiss , 0.81 , 0.0
Swiss , 44.52 , 422.94000000000005 , Cheddar , 7.55 , 0.0
Wensleydale , 30.78 , 423.225 , Wensleydale , 5.37 , 0.0
Swiss , 44.57 , 423.415 , Swiss , 3.76 , 0.0
Wensleydale , 30.81 , 423.6375 , Wensleydale , 5.86 , 0.0
Swiss , 44.66 , 424.27 , Wensleydale , 9.58 , 0.0
Wensleydale , 30.86 , 424.325 , Swiss , 35.42 , 0.0
Wensleydale , 30.89 , 424.7375 , Wensleydale , 0.68 , 0.0
Swiss , 44.71 , 424.745 , Cheddar , 7.25 , 0.0
Swiss , 44.72 , 424.84 , Wensleydale , 0.04 , 0.0
Swiss , 44.78 , 425.41 , Cheddar , 1.25 , 0.0
Wensleydale , 30.94 , 425.425 , Cheddar , 30.15 , 0.0
Swiss , 44.79 , 425.505 , Cheddar , 10.89 , 27.225
Swiss , 44.79 , 425.505 , Swiss , 32.51 , 308.84499999999997
Wensleydale , 30.95 , 425.5625 , Swiss , 13.97 , 0.0
Swiss , 44.81 , 425.69500000000005 , Wensleydale , 0.0 , 0.0
Swiss , 44.81 , 425.69500000000005 , Swiss , 54.22 , 515.09
Wensleydale , 30.96 , 425.7 , Swiss , 7.86 , 0.0
Swiss , 44.84 , 425.98 , Wensleydale , 7.0 , 0.0
Swiss , 44.88 , 426.36 , Swiss , 1.06 , 0.0
Swiss , 44.91 , 426.645 , Wensleydale , 59.5 , 0.0
Wensleydale , 31.03 , 426.6625 , Cheddar , 12.18 , 0.0
Swiss , 44.92 , 426.74 , Swiss , 34.47 , 0.0
Wensleydale , 31.04 , 426.8 , Wensleydale , 19.45 , 0.0
Swiss , 44.94 , 426.92999999999995 , Wensleydale , 9.41 , 0.0
Swiss , 44.95 , 427.02500000000003 , Wensleydale , 3.85 , 0.0
